19,22.19269890879015,30.294135327236052
19,27.707267829327062,34.63166415852898
18,25.29527103944271,16.529274504911854
14,27.434183072371216,29.467834839779183
11,27.936762099955864,14.569541079964281
8,21.75111700540077,15.14609505734098
13,12.993742765697354,33.238379239307775
13,28.810100089511863,24.264087266588923
15,27.428885581796894,32.43188666924963
10,23.60468297906067,22.201153398731712
10,19.651887665991644,33.78346510817214
20,22.98881955249318,24.81870416913283
9,29.265567031491585,12.732599174848819
16,12.401108215439978,30.280560137224082
17,16.80822693314455,31.5047711364873
16,22.446503659367597,31.28804643652794
7,28.821506923324268,22.157156840165808
5,21.192786587652634,19.754662304384947
5,22.919202865679797,24.408721248902367
12,22.07779054307519,22.05754531260998
7,21.613977848305062,26.74860842266284
18,21.391284846553695,13.638592730912439
9,11.364923583728729,13.509800272865803
18,17.707383484829645,34.25683576484968
12,14.103970217980358,17.824790203106684
10,23.82266174949326,31.93081546695061
11,23.83823637195085,17.20189829809231
14,16.922700085587536,13.016485262163735
9,24.923116585825973,19.321452090000516
5,26.349448483281897,25.21149686433568
15,19.57670929320551,33.15930653055895
9,26.993668034554844,21.324631782373764
11,22.71844177767816,23.094791723738574
11,15.591006635982883,25.456381491698743
7,14.444360514920183,29.013639139424697
16,21.17275132776818,18.201694333847
16,17.030226446065235,34.57752076222174
13,24.31020604106032,31.651909706003195
18,22.234333067992047,16.201259415495585
20,16.75960219864104,23.175845162988253
12,11.548596253842707,18.01056329218194
5,13.86050261852664,26.320210854246277
11,24.192523384468828,20.13272604606782
14,13.71776659666477,32.17953106226788
14,16.017459609323144,28.33600315240029
10,10.708748870243355,27.735916886242574
14,21.55346546893722,34.652161071493246
17,27.604104207227287,19.474477214101242
20,29.87391139101002,21.087512345170964
15,21.42166688238402,16.298917713589873
6,17.678034967013076,34.07954906993132
12,13.71471199330253,33.342797573967495
6,11.252042153377657,23.005556921078377
13,28.470894349524826,33.25598879303794
8,20.357390256010984,19.150741796038986
17,14.196640968644658,24.78514417207291
19,23.940277216759778,24.96944961017779
20,29.59099491076872,34.072393319053745
12,27.12446172400413,23.165860875196035
10,25.924552298697858,33.07428156427191
11,21.28725751014091,33.49902655759025
16,18.58789604965011,19.31466159328195
7,28.529489847036462,27.570151586440332
14,29.852696960594532,14.274611899925628
11,16.218600843317176,25.93967624527727
12,24.52780620306761,23.1866572961033
16,28.72560890749947,19.49695057689017
15,25.94913244436208,24.690483726655614
12,15.546822255832357,22.23543082412237
14,21.243435789672436,13.005223015301384
14,17.58246889719168,31.419428900644625
18,23.01873662462097,15.297997014551182
13,10.066436405122783,14.714622913101401
20,23.013346483421522,29.031363185753662
16,22.566473196874604,26.574444062223506
6,24.722455821976496,32.1848520742775
16,23.848689756678947,20.518916955268693
17,22.314414181428265,31.536487983149442
9,16.968953895113263,28.434439161439563
13,10.357901148271612,17.28543112878975
8,26.94882285261313,24.355540850846232
16,19.275417428595873,32.097633161107346
8,22.63252529893409,32.62439925653078
15,10.695265618957265,29.90776008701668
19,18.456494818517548,29.31506778334343
13,10.142953086354524,34.2046363853931
11,28.678444416409175,31.56713154378656
9,24.198092038132316,29.373784142645547
19,17.860715900276055,22.381645228604835
20,20.36669609511611,15.810474380136277
7,20.615369345339808,18.215693153969884
17,10.760924146336867,31.001883636205815
9,11.593849901065154,13.102694982516047
16,15.954572750761702,14.077402631243325
16,15.77308964289707,27.333127426843905
11,14.206541426033644,27.1337714348205
9,29.572049279809466,33.977780624373146
13,20.29411759767147,34.198656240842666
6,26.61178102299643,24.281693452062385
12,15.294845489987576,25.232456731295166
9,10.921327892320106,25.49511113407281
18,22.525124145717967,31.113114693266052
12,17.481435171444325,18.379959869427356
17,12.273242109048557,25.620930793683044
16,24.190629286026187,13.312048605206343
14,26.74064057669237,16.019634870035958
14,12.553303298448986,12.579128191959619
19,23.644396571788114,29.477883038489573
12,25.39447510337485,32.60255686437779
15,13.086129427512308,22.009052839919327
14,11.179576594895295,28.98997665831717
11,13.04973917436641,26.025760706203023
14,12.247984303835526,29.881129966438877
20,29.36855833316827,18.757726794083336
10,11.505097456708434,20.16027799612098
10,26.648935278298083,15.594117234021738
20,14.635801157576577,18.245118501413028
19,28.929608104927794,14.125811558800855
8,15.99551654639767,23.196791425924893
17,22.586359378801433,33.22977876235963
8,15.993099894012053,27.665042191788515
20,12.536201333637596,34.33588335027143
10,19.67300646418093,25.03131589821917
18,10.648451753311974,13.4156102918021
19,25.609244046835496,29.594245224265993
9,15.272228923550543,17.54036028177725
16,15.186960798505353,17.344194240055618
6,11.786607837592634,26.4376850829332
9,13.571905550362047,27.554712972936517
13,14.309189262881377,32.24117531182502
9,27.193554249732298,27.919004655548974
15,29.108922526255764,26.8694137708839
17,16.182008171463302,23.458130003243205
20,11.766137903234428,25.251469462838045
11,10.04773957351359,21.860438691395355
17,29.30294427217614,29.618335635483025
14,10.908654932164048,32.760358822023676
20,20.397161890067885,34.013639831144594
6,16.51528862701116,19.40952537121667
10,18.38722577666548,13.277929335231255
16,18.364112290799433,34.503126292847035
7,11.299243403893552,13.506741993732984
18,12.346965471304685,15.16950637239787
19,28.707187009745347,13.776066069783639
18,12.924164392776769,30.577754461916957
6,14.220815653823406,12.964060560765386
18,12.122334364029093,14.840394213466942
18,26.24387341289151,28.717427533472264
6,23.859218684754204,24.944561158173038
8,19.180306390616295,23.19680381041187
5,14.66563251789205,16.241563751976095
15,27.9338889146537,20.36307752365279
11,12.018511212186917,23.703402082439695
17,21.808926627280755,17.999450730799694
11,16.042541980913057,25.57162833776668
18,29.860187910614414,14.920842362579293
